table_name,var_order,sort,indicator,sub_indicator,outline,variable_name_original,variable_name_split,level_01,level_2,category,year,variable_description,variable_type,variable_width,decimal_places,tables
CEX21_09,2026,34,,,44.1.2.,X1122_X,X1122,X11,22,X,2021,Coffee,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2029,37,,,44.1.3.,X1123_X,X1123,X11,23,X,2021,Roasted Coffee,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2032,40,,,44.1.4.,X1124_X,X1124,X11,24,X,2021,Instant/Freeze-dried Coffee,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2035,43,,,44.2.,X1125_X,X1125,X11,25,X,2021,Tea,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2038,46,,,44.2.1.,X1126_X,X1126,X11,26,X,2021,Noncarbonated Fruit Drinks,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2041,49,,,44.2.2.,X1127_X,X1127,X11,27,X,2021,Sports Drinks,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2044,52,,,44.2.3.,X1128_X,X1128,X11,28,X,2021,Other Noncarb Beverages(Excl Water) & Ice,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2047,55,,,44.2.4.,X1129_X,X1129,X11,29,X,2021,Bottled Water,N,15,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2083,91,,,44.2.5.,X1090_X,X1090,X10,90,X,2021,Snacks/Other Food,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2086,94,,,44.3.,X1091_X,X1091,X10,91,X,2021,Sugar & Other Sweets,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2089,97,,,44.3.1.,X1092_X,X1092,X10,92,X,2021,Candy & Chewing Gum,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2092,100,,,44.3.2.,X1093_X,X1093,X10,93,X,2021,Sugar,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2095,103,,,44.4.,X1094_X,X1094,X10,94,X,2021,Artificial Sweeteners,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2098,106,,,44.4.1.,X1095_X,X1095,X10,95,X,2021,Jam/Preserves & Other Sweets,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2101,109,,,44.4.2.,X1096_X,X1096,X10,96,X,2021,Margarine/Fats & Oils/Dressings/Etc,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2104,112,,,44.5.,X1097_X,X1097,X10,97,X,2021,Margarine,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2107,115,,,44.5.1.,X1098_X,X1098,X10,98,X,2021,Fats & Oils,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2110,118,,,44.5.2.,X1099_X,X1099,X10,99,X,2021,Salad Dressings,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2113,121,,,44.5.3.,X1100_X,X1100,X11,0,X,2021,Non-Dairy Cream & Imitation Milk,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2116,124,,,44.5.4.,X1101_X,X1101,X11,1,X,2021,Peanut Butter,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2119,127,,,44.6.,X1102_X,X1102,X11,2,X,2021,Frozen Prepared Food,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2122,130,,,44.6.1.,X1103_X,X1103,X11,3,X,2021,Frozen Meals,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2125,133,,,44.6.2.,X1104_X,X1104,X11,4,X,2021,Other Frozen Prepared Foods,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2128,136,,,44.6.3.,X1105_X,X1105,X11,5,X,2021,Snack Food,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2131,139,,,44.6.4.,X1106_X,X1106,X11,6,X,2021,Potato Chips & Other Snacks,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2134,142,,,44.6.5.,X1107_X,X1107,X11,7,X,2021,Nuts,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2137,145,,,44.7.,X1108_X,X1108,X11,8,X,2021,Condiments & Sauces,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2140,148,,,44.7.1.,X1109_X,X1109,X11,9,X,2021,Salt/Spices/Other Seasonings,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2143,151,,,44.7.2.,X1110_X,X1110,X11,10,X,2021,Olives/Pickles/Relishes,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2146,154,,,44.7.3.,X1111_X,X1111,X11,11,X,2021,Sauces & Gravies,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2149,157,,,44.7.3.1.,X1112_X,X1112,X11,12,X,2021,Baking Needs and Miscellaneous Products,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2152,160,,,44.7.3.2.,X1113_X,X1113,X11,13,X,2021,Other Canned & Prepared Food,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2155,163,,,44.7.4.,X1114_X,X1114,X11,14,X,2021,Soup,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2158,166,,,44.7.5.,X1115_X,X1115,X11,15,X,2021,Prepared Salads,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2161,169,,,44.7.6.,X1116_X,X1116,X11,16,X,2021,Prepared Desserts,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2164,172,,,44.7.7.,X1117_X,X1117,X11,17,X,2021,Baby Food,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2167,175,,,44.7.8.,X1118_X,X1118,X11,18,X,2021,Miscellaneous Prepared Food,N,15,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_10,2257,16,DEFR,medical,45,X8001_X,X8001,X80,1,X,2021,Health Care,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2260,19,,,45.1.,X8002_X,X8002,X80,2,X,2021,Health Insurance,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2263,22,,,45.1.1.,X8041_X,X8041,X80,41,X,2021,Fee for Service Health Plan Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2266,25,,,45.1.2.,X8012_X,X8012,X80,12,X,2021,HMO Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2269,28,,,45.1.3.,X8015_X,X8015,X80,15,X,2021,Medicare Supplements Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2272,31,,,45.1.4.,X8043_X,X8043,X80,43,X,2021,Dental Care Insurance Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2275,34,,,45.1.5.,X8044_X,X8044,X80,44,X,2021,Vision Care Insurance Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2278,37,,,45.1.6.,X8045_X,X8045,X80,45,X,2021,Prescription Drug Insurance Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2281,40,,,45.1.7.,X8046_X,X8046,X80,46,X,2021,Long Term Care Insurance Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2284,43,,,45.1.8.,X8047_X,X8047,X80,47,X,2021,Other Single Service Insurance Excluding Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2287,46,,,45.1.9.,X8006_X,X8006,X80,6,X,2021,Blue Cross/Blue Shield,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2290,49,,,45.1.9.1.,X8042_X,X8042,X80,42,X,2021,Blue Cross/Blue Shield Fee for Service Health Plan,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2293,52,,,45.1.9.2.,X8009_X,X8009,X80,9,X,2021,Blue Cross/Blue Shield HMO,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2296,55,,,45.1.9.3.,X8010_X,X8010,X80,10,X,2021,Blue Cross/Blue Shield Commercial Medicare Supplement,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2299,58,,,45.1.9.4.,X8048_X,X8048,X80,48,X,2021,Blue Cross/Blue Shield Dental Care Insurance,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2302,61,,,45.1.9.5.,X8049_X,X8049,X80,49,X,2021,Blue Cross/Blue Shield Vision Care Insurance,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2305,64,,,45.1.9.6.,X8050_X,X8050,X80,50,X,2021,Blue Cross/Blue Shield Prescription Drug Insurance,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2308,67,,,45.1.9.7.,X8051_X,X8051,X80,51,X,2021,Blue Cross/Blue Shield Long Term Care Insurance,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2311,70,,,45.1.9.8.,X8052_X,X8052,X80,52,X,2021,Blue Cross/Blue Shield Other Single Service Insurance,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2314,73,,,45.1.10.,X8013_X,X8013,X80,13,X,2021,Medicare Payments,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2317,76,,,45.1.11.,X8053_X,X8053,X80,53,X,2021,Medicaid Premiums,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2320,79,,,45.1.12.,X8054_X,X8054,X80,54,X,2021,Tricare/Military Premiums,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2323,82,,,45.1.13.,X8055_X,X8055,X80,55,X,2021,Children`s Health Insurance Program (CHIP) Premiums,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2326,85,,,45.2.,X8018_X,X8018,X80,18,X,2021,Medical Care,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2329,88,,,45.2.1.,X8019_X,X8019,X80,19,X,2021,Medical Services,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2332,91,,,45.2.1.1.,X8020_X,X8020,X80,20,X,2021,Physician Services,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2335,94,,,45.2.1.2.,X8021_X,X8021,X80,21,X,2021,Dental Services,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2338,97,,,45.2.1.3.,X8022_X,X8022,X80,22,X,2021,Eyecare Services,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2341,100,,,45.2.1.4.,X8056_X,X8056,X80,56,X,2021,Non-Physician Services Inside Home,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2344,103,,,45.2.1.5.,X8057_X,X8057,X80,57,X,2021,Non-Physician Services Outside Home,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2347,106,,,45.2.1.6.,X8024_X,X8024,X80,24,X,2021,Lab Tests/X-rays,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2350,109,,,45.2.1.7.,X8025_X,X8025,X80,25,X,2021,Hospital Room & Hospital Service,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2353,112,,,45.2.1.8.,X8026_X,X8026,X80,26,X,2021,Convalescent/Nursing Home Care,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2356,115,,,45.2.1.9.,X8027_X,X8027,X80,27,X,2021,Other Medical Services,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2359,118,,,45.2.2.,X8028_X,X8028,X80,28,X,2021,Drugs and Vitamins,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2362,121,,,45.2.2.1.,X8029_X,X8029,X80,29,X,2021,Nonprescription Drugs,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2365,124,,,45.2.2.2.,X8030_X,X8030,X80,30,X,2021,Prescription Drugs,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2368,127,,,45.2.2.3.,X8031_X,X8031,X80,31,X,2021,Nonprescription Vitamins,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2371,130,,,45.2.2.4.,X8032_X,X8032,X80,32,X,2021,Medicare Prescription Drug Premium,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2374,133,,,45.2.3.,X8033_X,X8033,X80,33,X,2021,Medical Supplies,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2377,136,,,45.2.3.1.,X8034_X,X8034,X80,34,X,2021,Eyeglasses & Contact Lenses,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2380,139,,,45.2.3.2.,X8035_X,X8035,X80,35,X,2021,Hearing Aids,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2383,142,,,45.2.3.3.,X8036_X,X8036,X80,36,X,2021,Topicals & Dressings,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2386,145,,,45.2.3.4.,X8037_X,X8037,X80,37,X,2021,Medical Equipment for General Use,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2389,148,,,45.2.3.5.,X8038_X,X8038,X80,38,X,2021,Supportive/Convalescent Medical Equipment,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2392,151,,,45.2.3.6.,X8039_X,X8039,X80,39,X,2021,Rental of Medical Equipment for General Use,N,15,0,2021 Health Care (Consumer Spending)
CEX21_10,2395,154,,,45.2.3.7.,X8040_X,X8040,X80,40,X,2021,Rental of Supportive/Convalescent Medical Equipment,N,15,0,2021 Health Care (Consumer Spending)
CEX21_11,2539,49,,,46,X4033_X,X4033,X40,33,X,2021,Housekeeping Supplies,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2542,52,,,46.1.,X4034_X,X4034,X40,34,X,2021,Laundry & Cleaning Supplies,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2545,55,,,46.1.1.,X4035_X,X4035,X40,35,X,2021,Soaps & Detergents,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2548,58,,,46.1.2.,X4036_X,X4036,X40,36,X,2021,Other Laundry & Cleaning Products,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2551,61,,,46.2.,X4037_X,X4037,X40,37,X,2021,Other Household Products,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2554,64,,,46.2.1.,X4038_X,X4038,X40,38,X,2021,Cleansing & Toilet Tissue/Paper Towels/Napkins,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2557,67,,,46.2.2.,X4039_X,X4039,X40,39,X,2021,Misc HH Products Including Paper/Plastic/Foil Products,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2560,70,,,46.3.,X4040_X,X4040,X40,40,X,2021,Postage & Stationery,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2563,73,,,46.3.1.,X4041_X,X4041,X40,41,X,2021,Stationery & Stationery/Giftwrap Supplies,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2566,76,,,46.3.2.,X4042_X,X4042,X40,42,X,2021,Postage & Delivery Services,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2569,79,CDE,furnishings,47,X4043_X,X4043,X40,43,X,2021,Household Furnishings & Equipment,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2572,82,,,47.1.,X4044_X,X4044,X40,44,X,2021,Household Textiles,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2575,85,,,47.1.1.,X4045_X,X4045,X40,45,X,2021,Bathroom Linens,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2578,88,,,47.1.2.,X4046_X,X4046,X40,46,X,2021,Bedroom Linens,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2581,91,,,47.1.3.,X4109_X,X4109,X41,9,X,2021,Kitchen/Dining Room/Other Linens,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2584,94,,,47.1.4.,X4048_X,X4048,X40,48,X,2021,Curtains & Draperies,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2587,97,,,47.1.5.,X4049_X,X4049,X40,49,X,2021,Slipcovers/Decorative Pillows,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2590,100,,,47.2.,X4052_X,X4052,X40,52,X,2021,Furniture,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2593,103,,,47.2.1.,X4053_X,X4053,X40,53,X,2021,Mattresses & Box Springs,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2596,106,,,47.2.2.,X4054_X,X4054,X40,54,X,2021,Other Bedroom Furniture,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2599,109,,,47.2.3.,X4055_X,X4055,X40,55,X,2021,Sofas,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2602,112,,,47.2.4.,X4056_X,X4056,X40,56,X,2021,Living Room Chairs,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2605,115,,,47.2.5.,X4057_X,X4057,X40,57,X,2021,Living Room Tables,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2608,118,,,47.2.6.,X4058_X,X4058,X40,58,X,2021,Kitchen/Dining Room Furniture,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2611,121,,,47.2.7.,X4059_X,X4059,X40,59,X,2021,Infant Furniture,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2614,124,,,47.2.8.,X4060_X,X4060,X40,60,X,2021,Outdoor Furniture,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2617,127,,,47.2.9.,X4061_X,X4061,X40,61,X,2021,Wall Units/Cabinets/Other LR/FR/RR Furniture,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2620,130,,,47.3.,X4062_X,X4062,X40,62,X,2021,Rugs,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2623,133,,,47.4.,X4063_X,X4063,X40,63,X,2021,Major Appliances,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2626,136,,,47.4.1.,X4064_X,X4064,X40,64,X,2021,Dishwashers/Disposals/Range Hoods,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2629,139,,,47.4.2.,X4065_X,X4065,X40,65,X,2021,Refrigerators & Freezers,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2632,142,,,47.4.3.,X4110_X,X4110,X41,10,X,2021,Clothes Washers & Dryers,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2635,145,,,47.4.4.,X4068_X,X4068,X40,68,X,2021,Cooking Stoves/Ovens,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2638,148,,,47.4.5.,X4069_X,X4069,X40,69,X,2021,Microwave Ovens,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2641,151,,,47.4.6.,X4070_X,X4070,X40,70,X,2021,Window Air Conditioners,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2644,154,,,47.4.7.,X4071_X,X4071,X40,71,X,2021,Electric Floor Cleaning Equipment,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2647,157,,,47.4.8.,X4072_X,X4072,X40,72,X,2021,Sewing Machines/Miscellaneous Appliances,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2650,160,,,47.5.,X4073_X,X4073,X40,73,X,2021,Small Appliances/Housewares/Other Household Items,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2653,163,,,47.6.,X4074_X,X4074,X40,74,X,2021,Housewares,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2656,166,,,47.6.1.,X4111_X,X4111,X41,11,X,2021,Dinnerware/Glassware/Serving Pieces,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2659,169,,,47.6.2.,X4077_X,X4077,X40,77,X,2021,Flatware,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2662,172,,,47.6.3.,X4080_X,X4080,X40,80,X,2021,Nonelectric Cookware,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2665,175,,,47.6.4.,X4081_X,X4081,X40,81,X,2021,Tableware/Nonelectric Kitchenware,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2668,178,,,47.7.,X4082_X,X4082,X40,82,X,2021,Small Appliances,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2671,181,,,47.7.1.,X4083_X,X4083,X40,83,X,2021,Small Electric Kitchen Appliances,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2674,184,,,47.7.2.,X4084_X,X4084,X40,84,X,2021,Portable Heating & Cooling Equipment,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2677,187,,,47.8.,X4085_X,X4085,X40,85,X,2021,Other Household Items,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2680,190,,,47.8.1.,X4112_X,X4112,X41,12,X,2021,Sewing/Needlework/Quilt Materials/Items,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2683,193,,,47.8.2.,X4086_X,X4086,X40,86,X,2021,Window Coverings,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2686,196,,,47.8.3.,X4113_X,X4113,X41,13,X,2021,Lamps/Lighting Fixtures/Ceiling Fans,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2689,199,,,47.8.4.,X4088_X,X4088,X40,88,X,2021,Infant Equipment,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2692,202,,,47.8.5.,X4089_X,X4089,X40,89,X,2021,Rental of Furniture,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2695,205,,,47.8.6.,X4090_X,X4090,X40,90,X,2021,Laundry & Cleaning Equipment,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2698,208,,,47.8.7.,X4091_X,X4091,X40,91,X,2021,Closet & Storage Items,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2701,211,,,47.8.8.,X4092_X,X4092,X40,92,X,2021,Luggage,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2704,214,,,47.8.9.,X4093_X,X4093,X40,93,X,2021,Clocks & Other Household Decoratives,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2707,217,,,47.8.10.,X4094_X,X4094,X40,94,X,2021,Telephones & Accessories,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2710,220,,,47.8.11.,X4096_X,X4096,X40,96,X,2021,Outdoor Equipment,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2713,223,,,47.8.12.,X4097_X,X4097,X40,97,X,2021,Power Tools,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2716,226,,,47.8.13.,X4098_X,X4098,X40,98,X,2021,Hand Tools,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2719,229,,,47.8.14.,X4099_X,X4099,X40,99,X,2021,Office Furniture/Equipment for Home Use,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2722,232,,,47.8.15.,X4100_X,X4100,X41,0,X,2021,Computers & Hardware for Home Use,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2725,235,,,47.8.16.,X4101_X,X4101,X41,1,X,2021,Portable Memory,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2728,238,,,47.8.17.,X4102_X,X4102,X41,2,X,2021,Computer Software,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2731,241,,,47.8.18.,X4103_X,X4103,X41,3,X,2021,Computer Accessories,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2734,244,,,47.8.19.,X4106_X,X4106,X41,6,X,2021,Other Household Appliances,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_11,2737,247,,,47.8.20.,X4107_X,X4107,X41,7,X,2021,Miscellaneous Equipment Incl Ladders/Sheds/Etc,N,15,0,2021 Household Goods (Consumer Spending)
CEX21_12,2941,202,,,48,X4001_X,X4001,X40,1,X,2021,Household Operations,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2944,205,,,48.1.,X4002_X,X4002,X40,2,X,2021,Personal Services,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2947,208,,,48.1.1.,X4003_X,X4003,X40,3,X,2021,Child Care,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2950,211,,,48.1.1.1.,X4108_X,X4108,X41,8,X,2021,Babysitting/Child Care in Own/Other Home,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2953,214,,,48.1.1.2.,X4006_X,X4006,X40,6,X,2021,Day Care/Nursery & Preschools,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2956,217,,,48.1.2.,X4007_X,X4007,X40,7,X,2021,Care for Elderly & Handicapped,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2959,220,,,48.2.,X4008_X,X4008,X40,8,X,2021,Home Services,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2962,223,,,48.2.1.,X4009_X,X4009,X40,9,X,2021,Lawn & Garden,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2965,226,,,48.2.1.1.,X4010_X,X4010,X40,10,X,2021,Lawn & Garden Care Service,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2968,229,,,48.2.1.2.,X4011_X,X4011,X40,11,X,2021,Lawn & Garden Supplies,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2971,232,,,48.2.1.3.,X4012_X,X4012,X40,12,X,2021,Lawn & Garden Equipment,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2974,235,,,48.2.1.4.,X4013_X,X4013,X40,13,X,2021,Indoor Plants/Fresh Flowers,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2977,238,,,48.2.1.5.,X4014_X,X4014,X40,14,X,2021,Repair/Rental of Lawn & Garden Equipment,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2980,241,DEFR,household_security,48.2.2.,X4015_X,X4015,X40,15,X,2021,Home Security System Services,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2983,244,,,48.2.3.,X4016_X,X4016,X40,16,X,2021,Housekeeping Services,N,15,0,2021 Household Services (Consumer Spending)
CEX21_12,2986,247,,,48.2.4.,X4017_X,X4017,X40,17,X,2021,Water Softening Services,N,15,0,2021 Household Services (Consumer Spending)
CEX21_13,2989,1,,,48.2.5.,X4018_X,X4018,X40,18,X,2021,Non-apparel Laundry/Dry Cleaning (Not Coin-operated),N,15,0,2021 Household Services (Consumer Spending)
CEX21_13,2992,4,,,48.2.6.,X4019_X,X4019,X40,19,X,2021,Non-apparel Laundry/Dry Cleaning (Coin-operated),N,15,0,2021 Household Services (Consumer Spending)
CEX21_13,2995,7,,,48.2.7.,X4020_X,X4020,X40,20,X,2021,Termite/Pest Control,N,15,0,2021 Household Services (Consumer Spending)
CEX21_13,2998,10,,,48.2.7.1.,X4021_X,X4021,X40,21,X,2021,Materials for Termite/Pest Control Maintenance,N,15,0,2021 Household Services (Consumer Spending)
CEX21_13,3001,13,,,48.2.7.2.,X4022_X,X4022,X40,22,X,2021,Service for Termite/Pest Control,N,15,0,2021 Household Services (Consumer Spending)
CEX21_13,3004,16,,,48.2.8.,X4023_X,X4023,X40,23,X,2021,Other Home Services,N,15,0,2021 Household Services (Consumer Spending)
CEX21_13,3007,19,,,48.2.9.,X4024_X,X4024,X40,24,X,2021,Moving/Storage/Freight Express,N,15,0,2021 Household Services (Consumer Spending)
