table_name,var_order,sort,indicator,sub_indicator,outline,variable_name_original,variable_name_split,level_01,level_2,category,year,variable_description,variable_type,variable_width,decimal_places,tables
CEX21_09,2126,134,,,,X1104_A,X1104,X11,4,A,2021,Other Frozen Prepared Foods: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2129,137,,,,X1105_A,X1105,X11,5,A,2021,Snack Food: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2132,140,,,,X1106_A,X1106,X11,6,A,2021,Potato Chips & Other Snacks: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2135,143,,,,X1107_A,X1107,X11,7,A,2021,Nuts: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2138,146,,,,X1108_A,X1108,X11,8,A,2021,Condiments & Sauces: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2141,149,,,,X1109_A,X1109,X11,9,A,2021,Salt/Spices/Other Seasonings: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2144,152,,,,X1110_A,X1110,X11,10,A,2021,Olives/Pickles/Relishes: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2147,155,,,,X1111_A,X1111,X11,11,A,2021,Sauces & Gravies: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2150,158,,,,X1112_A,X1112,X11,12,A,2021,Baking Needs and Miscellaneous Products: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2153,161,,,,X1113_A,X1113,X11,13,A,2021,Other Canned & Prepared Food: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2156,164,,,,X1114_A,X1114,X11,14,A,2021,Soup: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2159,167,,,,X1115_A,X1115,X11,15,A,2021,Prepared Salads: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2162,170,,,,X1116_A,X1116,X11,16,A,2021,Prepared Desserts: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2165,173,,,,X1117_A,X1117,X11,17,A,2021,Baby Food: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2168,176,,,,X1118_A,X1118,X11,18,A,2021,Miscellaneous Prepared Food: Average,N,12,2,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_10,2258,17,,,,X8001_A,X8001,X80,1,A,2021,Health Care: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2261,20,,,,X8002_A,X8002,X80,2,A,2021,Health Insurance: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2264,23,,,,X8041_A,X8041,X80,41,A,2021,Fee for Service Health Plan Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2267,26,,,,X8012_A,X8012,X80,12,A,2021,HMO Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2270,29,,,,X8015_A,X8015,X80,15,A,2021,Medicare Supplements Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2273,32,,,,X8043_A,X8043,X80,43,A,2021,Dental Care Insurance Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2276,35,,,,X8044_A,X8044,X80,44,A,2021,Vision Care Insurance Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2279,38,,,,X8045_A,X8045,X80,45,A,2021,Prescription Drug Insurance Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2282,41,,,,X8046_A,X8046,X80,46,A,2021,Long Term Care Insurance Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2285,44,,,,X8047_A,X8047,X80,47,A,2021,Other Single Service Insurance Excluding Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2288,47,,,,X8006_A,X8006,X80,6,A,2021,Blue Cross/Blue Shield: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2291,50,,,,X8042_A,X8042,X80,42,A,2021,Blue Cross/Blue Shield Fee for Service Health Plan: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2294,53,,,,X8009_A,X8009,X80,9,A,2021,Blue Cross/Blue Shield HMO: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2297,56,,,,X8010_A,X8010,X80,10,A,2021,Blue Cross/Blue Shield Commercial Medicare Supplement: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2300,59,,,,X8048_A,X8048,X80,48,A,2021,Blue Cross/Blue Shield Dental Care Insurance: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2303,62,,,,X8049_A,X8049,X80,49,A,2021,Blue Cross/Blue Shield Vision Care Insurance: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2306,65,,,,X8050_A,X8050,X80,50,A,2021,Blue Cross/Blue Shield Prescription Drug Insurance: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2309,68,,,,X8051_A,X8051,X80,51,A,2021,Blue Cross/Blue Shield Long Term Care Insurance: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2312,71,,,,X8052_A,X8052,X80,52,A,2021,Blue Cross/Blue Shield Other Single Service Insurance: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2315,74,,,,X8013_A,X8013,X80,13,A,2021,Medicare Payments: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2318,77,,,,X8053_A,X8053,X80,53,A,2021,Medicaid Premiums: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2321,80,,,,X8054_A,X8054,X80,54,A,2021,Tricare/Military Premiums: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2324,83,,,,X8055_A,X8055,X80,55,A,2021,Children`s Health Insurance Program (CHIP) Premiums: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2327,86,,,,X8018_A,X8018,X80,18,A,2021,Medical Care: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2330,89,,,,X8019_A,X8019,X80,19,A,2021,Medical Services: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2333,92,,,,X8020_A,X8020,X80,20,A,2021,Physician Services: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2336,95,,,,X8021_A,X8021,X80,21,A,2021,Dental Services: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2339,98,,,,X8022_A,X8022,X80,22,A,2021,Eyecare Services: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2342,101,,,,X8056_A,X8056,X80,56,A,2021,Non-Physician Services Inside Home: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2345,104,,,,X8057_A,X8057,X80,57,A,2021,Non-Physician Services Outside Home: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2348,107,,,,X8024_A,X8024,X80,24,A,2021,Lab Tests/X-rays: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2351,110,,,,X8025_A,X8025,X80,25,A,2021,Hospital Room & Hospital Service: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2354,113,,,,X8026_A,X8026,X80,26,A,2021,Convalescent/Nursing Home Care: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2357,116,,,,X8027_A,X8027,X80,27,A,2021,Other Medical Services: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2360,119,,,,X8028_A,X8028,X80,28,A,2021,Drugs and Vitamins: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2363,122,,,,X8029_A,X8029,X80,29,A,2021,Nonprescription Drugs: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2366,125,,,,X8030_A,X8030,X80,30,A,2021,Prescription Drugs: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2369,128,,,,X8031_A,X8031,X80,31,A,2021,Nonprescription Vitamins: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2372,131,,,,X8032_A,X8032,X80,32,A,2021,Medicare Prescription Drug Premium: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2375,134,,,,X8033_A,X8033,X80,33,A,2021,Medical Supplies: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2378,137,,,,X8034_A,X8034,X80,34,A,2021,Eyeglasses & Contact Lenses: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2381,140,,,,X8035_A,X8035,X80,35,A,2021,Hearing Aids: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2384,143,,,,X8036_A,X8036,X80,36,A,2021,Topicals & Dressings: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2387,146,,,,X8037_A,X8037,X80,37,A,2021,Medical Equipment for General Use: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2390,149,,,,X8038_A,X8038,X80,38,A,2021,Supportive/Convalescent Medical Equipment: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2393,152,,,,X8039_A,X8039,X80,39,A,2021,Rental of Medical Equipment for General Use: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_10,2396,155,,,,X8040_A,X8040,X80,40,A,2021,Rental of Supportive/Convalescent Medical Equipment: Average,N,12,2,2021 Health Care (Consumer Spending)
CEX21_11,2540,50,,,,X4033_A,X4033,X40,33,A,2021,Housekeeping Supplies: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2543,53,,,,X4034_A,X4034,X40,34,A,2021,Laundry & Cleaning Supplies: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2546,56,,,,X4035_A,X4035,X40,35,A,2021,Soaps & Detergents: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2549,59,,,,X4036_A,X4036,X40,36,A,2021,Other Laundry & Cleaning Products: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2552,62,,,,X4037_A,X4037,X40,37,A,2021,Other Household Products: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2555,65,,,,X4038_A,X4038,X40,38,A,2021,Cleansing & Toilet Tissue/Paper Towels/Napkins: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2558,68,,,,X4039_A,X4039,X40,39,A,2021,Misc HH Products Including Paper/Plastic/Foil Products: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2561,71,,,,X4040_A,X4040,X40,40,A,2021,Postage & Stationery: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2564,74,,,,X4041_A,X4041,X40,41,A,2021,Stationery & Stationery/Giftwrap Supplies: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2567,77,,,,X4042_A,X4042,X40,42,A,2021,Postage & Delivery Services: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2570,80,,,,X4043_A,X4043,X40,43,A,2021,Household Furnishings & Equipment: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2573,83,,,,X4044_A,X4044,X40,44,A,2021,Household Textiles: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2576,86,,,,X4045_A,X4045,X40,45,A,2021,Bathroom Linens: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2579,89,,,,X4046_A,X4046,X40,46,A,2021,Bedroom Linens: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2582,92,,,,X4109_A,X4109,X41,9,A,2021,Kitchen/Dining Room/Other Linens: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2585,95,,,,X4048_A,X4048,X40,48,A,2021,Curtains & Draperies: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2588,98,,,,X4049_A,X4049,X40,49,A,2021,Slipcovers/Decorative Pillows: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2591,101,,,,X4052_A,X4052,X40,52,A,2021,Furniture: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2594,104,,,,X4053_A,X4053,X40,53,A,2021,Mattresses & Box Springs: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2597,107,,,,X4054_A,X4054,X40,54,A,2021,Other Bedroom Furniture: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2600,110,,,,X4055_A,X4055,X40,55,A,2021,Sofas: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2603,113,,,,X4056_A,X4056,X40,56,A,2021,Living Room Chairs: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2606,116,,,,X4057_A,X4057,X40,57,A,2021,Living Room Tables: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2609,119,,,,X4058_A,X4058,X40,58,A,2021,Kitchen/Dining Room Furniture: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2612,122,,,,X4059_A,X4059,X40,59,A,2021,Infant Furniture: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2615,125,,,,X4060_A,X4060,X40,60,A,2021,Outdoor Furniture: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2618,128,,,,X4061_A,X4061,X40,61,A,2021,Wall Units/Cabinets/Other LR/FR/RR Furniture: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2621,131,,,,X4062_A,X4062,X40,62,A,2021,Rugs: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2624,134,,,,X4063_A,X4063,X40,63,A,2021,Major Appliances: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2627,137,,,,X4064_A,X4064,X40,64,A,2021,Dishwashers/Disposals/Range Hoods: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2630,140,,,,X4065_A,X4065,X40,65,A,2021,Refrigerators & Freezers: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2633,143,,,,X4110_A,X4110,X41,10,A,2021,Clothes Washers & Dryers: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2636,146,,,,X4068_A,X4068,X40,68,A,2021,Cooking Stoves/Ovens: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2639,149,,,,X4069_A,X4069,X40,69,A,2021,Microwave Ovens: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2642,152,,,,X4070_A,X4070,X40,70,A,2021,Window Air Conditioners: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2645,155,,,,X4071_A,X4071,X40,71,A,2021,Electric Floor Cleaning Equipment: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2648,158,,,,X4072_A,X4072,X40,72,A,2021,Sewing Machines/Miscellaneous Appliances: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2651,161,,,,X4073_A,X4073,X40,73,A,2021,Small Appliances/Housewares/Other Household Items: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2654,164,,,,X4074_A,X4074,X40,74,A,2021,Housewares: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2657,167,,,,X4111_A,X4111,X41,11,A,2021,Dinnerware/Glassware/Serving Pieces: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2660,170,,,,X4077_A,X4077,X40,77,A,2021,Flatware: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2663,173,,,,X4080_A,X4080,X40,80,A,2021,Nonelectric Cookware: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2666,176,,,,X4081_A,X4081,X40,81,A,2021,Tableware/Nonelectric Kitchenware: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2669,179,,,,X4082_A,X4082,X40,82,A,2021,Small Appliances: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2672,182,,,,X4083_A,X4083,X40,83,A,2021,Small Electric Kitchen Appliances: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2675,185,,,,X4084_A,X4084,X40,84,A,2021,Portable Heating & Cooling Equipment: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2678,188,,,,X4085_A,X4085,X40,85,A,2021,Other Household Items: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2681,191,,,,X4112_A,X4112,X41,12,A,2021,Sewing/Needlework/Quilt Materials/Items: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2684,194,,,,X4086_A,X4086,X40,86,A,2021,Window Coverings: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2687,197,,,,X4113_A,X4113,X41,13,A,2021,Lamps/Lighting Fixtures/Ceiling Fans: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2690,200,,,,X4088_A,X4088,X40,88,A,2021,Infant Equipment: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2693,203,,,,X4089_A,X4089,X40,89,A,2021,Rental of Furniture: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2696,206,,,,X4090_A,X4090,X40,90,A,2021,Laundry & Cleaning Equipment: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2699,209,,,,X4091_A,X4091,X40,91,A,2021,Closet & Storage Items: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2702,212,,,,X4092_A,X4092,X40,92,A,2021,Luggage: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2705,215,,,,X4093_A,X4093,X40,93,A,2021,Clocks & Other Household Decoratives: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2708,218,,,,X4094_A,X4094,X40,94,A,2021,Telephones & Accessories: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2711,221,,,,X4096_A,X4096,X40,96,A,2021,Outdoor Equipment: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2714,224,,,,X4097_A,X4097,X40,97,A,2021,Power Tools: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2717,227,,,,X4098_A,X4098,X40,98,A,2021,Hand Tools: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2720,230,,,,X4099_A,X4099,X40,99,A,2021,Office Furniture/Equipment for Home Use: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2723,233,,,,X4100_A,X4100,X41,0,A,2021,Computers & Hardware for Home Use: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2726,236,,,,X4101_A,X4101,X41,1,A,2021,Portable Memory: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2729,239,,,,X4102_A,X4102,X41,2,A,2021,Computer Software: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2732,242,,,,X4103_A,X4103,X41,3,A,2021,Computer Accessories: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2735,245,,,,X4106_A,X4106,X41,6,A,2021,Other Household Appliances: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_11,2738,248,,,,X4107_A,X4107,X41,7,A,2021,Miscellaneous Equipment Incl Ladders/Sheds/Etc: Average,N,12,2,2021 Household Goods (Consumer Spending)
CEX21_12,2942,203,,,,X4001_A,X4001,X40,1,A,2021,Household Operations: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2945,206,,,,X4002_A,X4002,X40,2,A,2021,Personal Services: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2948,209,,,,X4003_A,X4003,X40,3,A,2021,Child Care: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2951,212,,,,X4108_A,X4108,X41,8,A,2021,Babysitting/Child Care in Own/Other Home: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2954,215,,,,X4006_A,X4006,X40,6,A,2021,Day Care/Nursery & Preschools: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2957,218,,,,X4007_A,X4007,X40,7,A,2021,Care for Elderly & Handicapped: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2960,221,,,,X4008_A,X4008,X40,8,A,2021,Home Services: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2963,224,,,,X4009_A,X4009,X40,9,A,2021,Lawn & Garden: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2966,227,,,,X4010_A,X4010,X40,10,A,2021,Lawn & Garden Care Service: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2969,230,,,,X4011_A,X4011,X40,11,A,2021,Lawn & Garden Supplies: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2972,233,,,,X4012_A,X4012,X40,12,A,2021,Lawn & Garden Equipment: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2975,236,,,,X4013_A,X4013,X40,13,A,2021,Indoor Plants/Fresh Flowers: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2978,239,,,,X4014_A,X4014,X40,14,A,2021,Repair/Rental of Lawn & Garden Equipment: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2981,242,,,,X4015_A,X4015,X40,15,A,2021,Home Security System Services: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2984,245,,,,X4016_A,X4016,X40,16,A,2021,Housekeeping Services: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_12,2987,248,,,,X4017_A,X4017,X40,17,A,2021,Water Softening Services: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,2990,2,,,,X4018_A,X4018,X40,18,A,2021,Non-apparel Laundry/Dry Cleaning (Not Coin-operated): Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,2993,5,,,,X4019_A,X4019,X40,19,A,2021,Non-apparel Laundry/Dry Cleaning (Coin-operated): Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,2996,8,,,,X4020_A,X4020,X40,20,A,2021,Termite/Pest Control: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,2999,11,,,,X4021_A,X4021,X40,21,A,2021,Materials for Termite/Pest Control Maintenance: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3002,14,,,,X4022_A,X4022,X40,22,A,2021,Service for Termite/Pest Control: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3005,17,,,,X4023_A,X4023,X40,23,A,2021,Other Home Services: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3008,20,,,,X4024_A,X4024,X40,24,A,2021,Moving/Storage/Freight Express: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3011,23,,,,X4025_A,X4025,X40,25,A,2021,Appliance Repair: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3014,26,,,,X4026_A,X4026,X40,26,A,2021,Reupholstering/Furniture Repair: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3017,29,,,,X4027_A,X4027,X40,27,A,2021,Appliance Rental: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3020,32,,,,X4028_A,X4028,X40,28,A,2021,Installation of Computers: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3023,35,,,,X4029_A,X4029,X40,29,A,2021,PC Repair (Personal Use): Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3026,38,,,,X4030_A,X4030,X40,30,A,2021,Computer Information Services: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3029,41,,,,X4032_A,X4032,X40,32,A,2021,Internet Services Away from Home: Average,N,12,2,2021 Household Services (Consumer Spending)
CEX21_13,3122,134,,,,X3001_A,X3001,X30,1,A,2021,Housing: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3125,137,,,,X3002_A,X3002,X30,2,A,2021,Shelter: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3128,140,,,,X3003_A,X3003,X30,3,A,2021,Owned Dwellings: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3131,143,,,,X3004_A,X3004,X30,4,A,2021,Mortgage/Other Loan Payments & Costs: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3134,146,,,,X3005_A,X3005,X30,5,A,2021,Mortgage Interest: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3137,149,,,,X3092_A,X3092,X30,92,A,2021,Interest Paid on Home Equity Loan: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3140,152,,,,X3093_A,X3093,X30,93,A,2021,Interest Paid on Home Equity Line of Credit: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3143,155,,,,X3006_A,X3006,X30,6,A,2021,Mortgage Principal: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3146,158,,,,X3094_A,X3094,X30,94,A,2021,Principal Paid on Home Equity Loan: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3149,161,,,,X3095_A,X3095,X30,95,A,2021,Principal Paid on Home Equity Line of Credit: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3152,164,,,,X3096_A,X3096,X30,96,A,2021,Special Lump Sum Mortgage Payments: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3155,167,,,,X3097_A,X3097,X30,97,A,2021,Special Assessments: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3158,170,,,,X3098_A,X3098,X30,98,A,2021,Closing Costs on Purchase of Property: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3161,173,,,,X3007_A,X3007,X30,7,A,2021,Property Taxes: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3164,176,,,,X3008_A,X3008,X30,8,A,2021,Homeowners Insurance: Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3167,179,,,,X3009_A,X3009,X30,9,A,2021,Ground Rent (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3170,182,,,,X3010_A,X3010,X30,10,A,2021,Maintenance & Remodeling Services (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3173,185,,,,X3011_A,X3011,X30,11,A,2021,Remodeling Labor (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3176,188,,,,X3012_A,X3012,X30,12,A,2021,Painting/Papering Labor (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3179,191,,,,X3013_A,X3013,X30,13,A,2021,Plumbing/Water Heating Labor (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3182,194,,,,X3014_A,X3014,X30,14,A,2021,Heat/Air Conditioning/Electrical Work (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3185,197,,,,X3015_A,X3015,X30,15,A,2021,Roofing & Gutter Work (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3188,200,,,,X3016_A,X3016,X30,16,A,2021,Other Maintenance & Repair Work (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3191,203,,,,X3017_A,X3017,X30,17,A,2021,Flooring Install/Repair/Replacement (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
CEX21_13,3194,206,,,,X3018_A,X3018,X30,18,A,2021,Repair of Built-in Appliances (Owner): Average,N,12,2,2021 Housing (Consumer Spending)
